VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.053208773354995936,131,2462,0.46948426878090144,0.0,1116.296533933852,0.0,1183.7858892493396,0.0,0.21427545521032432,-0.19653527166287776,0.9493,2.7886634752263593,-9.356630032754387,2.2587608960380163,1.8174342117260003
