VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.054427294882209584,134,2462,0.32005102134834973,0.0,1084.5002935247871,0.0,1141.83813840894,0.0,0.23413125814081304,-0.19653527166287776,0.9637,2.7448817843311537,-9.29348043439677,2.2576811216275945,1.8145186626998897
