VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.053208773354995936,131,2462,0.46948426878090144,0.0,1088.9408039148987,0.0,1157.7078098467164,0.0,0.21380722288735354,-0.19653527166287776,0.9484,2.79434417206149,-9.364096930044145,2.2577054074347487,1.8189908720821795
