Date,HINDUNILVR.NS,INFY.NS,SBIN.NS,TATAMOTORS.NS
2021-05-10,0.7943483934516239,-0.8009241091955867,0.4883143300049695,1.5734202145918406
2021-05-11,-1.0765459491043328,-0.5131039204650685,0.4712650681508923,0.059542580182687266
2021-05-12,-2.7086309948285696,-0.23634711837561953,0.5173334250530505,1.4360632371762165
2021-05-14,1.571241169714882,-0.6147912777220448,-1.4563284304250297,-1.9775283881799965
2021-05-17,0.0332663174086872,0.6355037697751229,3.440007779672704,0.9717491570896192
2021-05-18,-0.07296643926291256,0.517758100195675,-0.10967009723935757,1.3188305423222584
2021-05-19,-0.507197771585889,-0.20072229762913701,0.2594170283354505,-2.2687054654936483
2021-05-20,-0.5678469543386524,0.07831992691898478,-0.026968269543113273,-0.6831943916420502
2021-05-21,0.6136898209888054,0.7714652578570683,2.896794209122985,0.5467930760816637
2021-05-24,-0.8922908656912296,-0.3791271213023077,1.3338343069687046,-0.1785185930236112
2021-05-25,0.23105509877342104,0.6639327498861181,0.0018426873961291997,0.4171432045039942
2021-05-26,0.361746039421263,1.7899843732166982,0.13501015917447085,-0.00059213821312972
2021-05-27,-0.9918372821657726,0.1980872889002166,1.8858974483370636,0.44098657192036494
2021-05-28,-0.2110999637093969,0.09661923559565105,-0.4920412863117326,-0.017455038519823735
2021-05-31,0.6634781089359443,0.14628045569059278,0.29799598454827986,-0.04459488644549294
2021-06-01,0.6871437089275605,-0.383372642404929,1.2783843079815385,-0.160923152826286
2021-06-02,0.037549667618330146,-0.48632396657123705,0.6634947522933732,0.8307646254130653
2021-06-03,0.16030934446631037,0.5138400690161053,0.9506733015605673,0.4198683555994534
2021-06-04,-0.7897303170279724,-0.24640217861284497,-0.9912531281373784,1.578651711280768
2021-06-07,-0.1359136667417016,0.1612759753568313,-0.25330690479148105,1.6241887507912456
2021-06-08,0.7372474511486815,1.1562323648477857,-0.8613654725482324,1.0125996023739605
2021-06-09,-0.0915444458496081,0.07708899800098375,-0.9367524823860257,-1.4256720935354812
2021-06-10,0.8572847881100738,0.40852727703104674,1.5151354617011594,0.1453750825664975
2021-06-11,-0.44014808403440175,1.0863490462482697,-0.4117744443153326,0.8054328360909555
2021-06-14,0.5591103458844885,0.6721269595073074,0.05749528140849511,0.7061766681892627
2021-06-15,1.062876924472752,0.5383329038526601,-0.1973653974314601,-0.5226144552493865
2021-06-16,0.6344995350664999,0.2804808626960416,-0.6557212419396815,-0.5532388739548759
2021-06-17,0.38634564704573465,0.6663478761698884,-0.986316097069683,-0.6180158928463146
2021-06-18,2.447195927282824,0.33874254705553375,-1.1747097653577034,-1.3452157575217227
2021-06-21,1.165389425950238,-0.18608466254652453,0.89862907312317,-0.4826631752037413
2021-06-22,-0.7935630737009107,0.5073539118279176,-0.21274170293904435,0.49343064237728357
2021-06-23,-0.37174902880862354,-0.4558909571967436,-0.02576543047303675,-0.45425508656254077
2021-06-24,0.3209771181903787,2.543674796661478,-0.3415694347885568,-0.14063895601653367
2021-06-25,-1.464140636132949,0.5380301708097756,1.8950178259446129,0.7782651867801255
2021-06-28,0.3523535353909027,-0.13871955057202542,-0.3351187130987527,0.4704575276877043
2021-06-29,1.1515197825856591,-0.4337610286021848,-0.8874776576057817,-0.2533661649852625
2021-06-30,-0.7076578209539339,0.7472400981969706,-0.40725767415786357,-0.37766707557270657
2021-07-01,0.20543937875353752,-0.9524427738023011,0.13484909801776693,0.7382996243323529
2021-07-02,0.3334736979249292,0.26578702877792215,0.6139181229620531,0.06238232682640223
2021-07-05,0.42497924172396395,0.4519232606097442,1.3073838509308815,0.15532283604773017
2021-07-06,-0.9428835705442176,-0.7985452302037236,-0.4930910918511542,-5.261496290671147
2021-07-07,0.29189663802032306,0.058873895487394017,0.4293343401285394,-0.0075254161233898045
2021-07-08,-1.23869424943518,-0.21723646039745467,-1.4361260156308164,-0.9954938197249072
2021-07-09,0.09450041257842742,0.053552356237726466,-0.14966443436296586,-0.030315953219547987
2021-07-12,-0.2691155360246815,-0.7428389293740031,0.5198170194632439,0.09943889006224842
2021-07-13,-0.29245192392603764,-0.17364358531621293,0.2122048846144137,0.40606459838893194
2021-07-14,-0.8422514342583106,1.4058875155822483,0.26568285107523626,-0.22772788889140386
2021-07-15,-0.12928918417686544,0.13028861844187292,0.049998821911300256,0.06675615340622328
2021-07-16,0.18626366212867948,-1.1825928748214514,-0.3472585434029988,0.12041818445509025
2021-07-19,-0.33753784081307336,-0.6008937112915843,-0.41310205120995697,-0.45355834266501
2021-07-20,1.0064625316311595,0.3120184073879214,-1.2320965856560444,-1.231799513372713
2021-07-22,-2.187742257783673,1.7403355354258425,0.10962910984011101,0.023125981227836424
2021-07-23,-0.8512967262619624,-0.022709134060812753,1.0395821707016477,-1.264672746115518
2021-07-26,-0.3964251246868819,0.5417143838856778,-0.9309761446371346,-0.4274017557718424
2021-07-27,-0.26454698341720906,-0.10060317312581213,0.9286366561474143,-0.34019834792398745
2021-07-28,0.7355355423144986,0.091954855790992,-0.7321206826630124,-1.302917116210373
2021-07-29,-1.0329144800051164,0.4674237089689483,2.3557431799252484,1.3379845435169897
2021-07-30,-0.0994774740279545,-0.33192865966089324,-1.234261237799329,0.13168124940811723
2021-08-02,-0.02679730255526821,0.8832890308871426,0.3182610038691455,0.45437321291172456
2021-08-03,2.1583405052801123,0.9710533769955406,1.5928394140048867,1.1625025994566511
2021-08-04,-0.3016272622132698,-0.2881905768074872,1.3356543758775623,-1.005807747719058
2021-08-05,-0.7645312726878564,0.13943217527934462,-2.070471096845867,0.21609509446609537
2021-08-06,0.5027753960534334,-0.18934533544700236,-0.6621470033479212,0.018598248726251963
2021-08-09,0.5171795634495581,0.5246856229870732,-0.3204802814259461,-0.4033227514784469
2021-08-10,-0.09163619710396378,0.5568763882320749,-1.0637918453622712,-0.7809105076513366
2021-08-11,0.32985069816820173,-0.028830556130419495,0.16652710168693957,0.1840705494936114
2021-08-12,0.08000058417888145,0.47214941377511516,-0.19614959621837108,1.9188823640607673
2021-08-13,0.48008267575205527,0.9127251931803312,0.6047404892766346,0.16719517202344208
2021-08-16,0.8769064203827461,-0.3600740780332266,-1.1034670607513895,-0.6628613182044382
2021-08-17,2.2540825714855184,1.484127788420785,-0.5527074331310683,-1.1050641550913378
2021-08-18,0.15243752281573683,-0.349603087382538,-0.3395445735626494,-0.7719020714270405
2021-08-20,4.7829629478007245,-0.06419261043784068,-2.234169826830581,-1.8049861797613778
2021-08-23,0.5504276737087131,0.19431369969145074,0.27082887071535033,-0.9262022295624053
2021-08-24,-0.02162507064455379,-0.7891104359021491,1.1103484340109195,0.3854777104910591
2021-08-25,0.3384754478792287,0.5335589487260293,-0.24643308460212462,0.6983322159388732
2021-08-26,0.6220758412908032,-0.3585738806411697,-0.9627673103359862,-0.0549941613633454
2021-08-27,0.34876724275443066,-0.8225773973450684,0.20380922016743622,0.21814766578397168
2021-08-30,0.28839002655625756,-0.46803093468487655,1.6382751667469069,1.1087117132376052
2021-08-31,1.0534149769821566,0.2951081549391571,0.4486691980858158,-0.8957356521601362
2021-09-01,0.28311847998717254,-1.245685830254549,0.5569525612333793,1.3585675610865653
2021-09-02,1.9327604399782117,0.37670204220171283,-0.0795737734868232,-0.39825155985187755
2021-09-03,-0.8724178970341783,0.42322266626614485,0.2148336849312758,0.38274211290687543
2021-09-06,0.3437618737544647,1.1790857635176824,-0.11799530412507402,0.3042271433363459
2021-09-07,-0.07022805632303354,-0.9812622877833526,-0.3906803675868854,-0.5847615768018084
2021-09-08,0.6363870888122881,-0.5500601484998833,0.3120388730142143,0.07614097414949825
2021-09-09,0.2888526132743715,-0.10871314063046948,0.10013340573449174,0.6648794248240543
2021-09-13,-0.6748468983671791,-0.031227184209886783,0.03228809727930717,0.38342027459153666
2021-09-14,-0.7040588201040541,-0.2885771374804925,-0.0353722363028299,0.8890812871042792
2021-09-15,0.3410868387661057,1.0219741317589297,1.744010144805241,1.0362275656282076
2021-09-16,-0.19832995357523675,-0.41396816309774215,2.721511099711142,-0.09830248706429233
2021-09-17,-1.3618665959818363,-0.4978681669688835,-1.061558124742425,-0.611248587772856
2021-09-20,2.212526966118929,-0.1876044999522462,-1.9547142659879846,-1.83904394793679
2021-09-21,0.4019992259164762,1.2365749846165979,0.08090094935164617,0.4089041039411986
2021-09-22,-0.7617334571366546,-0.09871904022925942,-0.0383796075172547,1.247594582935265
2021-09-23,-0.09231111607041766,1.0080302392873528,1.5377687129637134,1.7109735938946078
2021-09-24,-1.0138454062957327,0.804973646208569,-1.2866197375803514,-0.5489798812084197
2021-09-27,-1.1040440247353256,-1.74823644996416,0.6738624330635035,1.9969216773563279
2021-09-28,0.3710444647383524,-1.1421509480527192,-0.2884416885732397,-0.35066579814562954
2021-09-29,-1.111159051914653,0.12930904981941266,2.2172313748909214,0.09789603011948696
2021-09-30,0.4380358960408542,-0.6941329739549685,-0.9048953174539986,0.43553182208727365
2021-10-01,0.07900643588225327,-0.43894917961968366,-0.22683174866053027,-0.05109245098644572
2021-10-04,-0.5310149353791248,0.5123414347225418,1.6063050861522725,1.3833875115098049
2021-10-05,0.6470265943923194,0.5450678388912814,0.16177526446212134,0.4148983342263991
2021-10-06,-0.6577428429286022,-0.8531287806552064,-1.1655640916429322,-1.4811379612284576
2021-10-07,-0.5335895191807635,0.6494213665834838,0.03650270772848112,5.341172276094931
2021-10-08,-0.9270614299997726,1.2931426748355817,-0.0415874386717461,0.4465592148598036
2021-10-11,0.1206486268913085,-1.330913796982364,1.6665067771019244,2.570249586524113
2021-10-12,0.9672278292706877,-0.2453576505374049,1.7784093603421245,0.3244730061359549
2021-10-13,-0.882826383935467,0.8998260237104095,-0.19639813785545152,6.051366071940675
2021-10-14,0.05115494931455098,0.22239865665797415,1.1575398600332512,-0.33338852578444894
2021-10-18,0.1391973942129284,3.0405518790684147,0.9229531207469946,0.47473954133983887
2021-10-19,-3.4770348825262567,0.8946375100099874,-1.3678070362195798,-1.3768975115030382
2021-10-20,-2.2086762823928887,-0.7162774940960513,1.2910393087678713,0.22101242521357237
2021-10-21,-1.0731608948397569,-1.8069842669620881,0.3178295247917512,1.1496616737981828
2021-10-22,0.21556548608932674,-1.0450497413827304,-0.05383315421333685,-1.058116265061535
2021-10-25,0.05897325338341656,-0.42490792145613115,0.4377739154911176,-0.7268641030847475
2021-10-26,-0.12669316714535464,0.37002002023011676,0.790642071653389,1.9186492653743181
2021-10-27,-1.287725807052407,0.9621497661278295,0.8416807290085525,-0.7241353853568836
2021-10-28,-0.2706702071019566,-1.0376482675775915,-2.466625928089764,-1.2451801931600182
2021-10-29,0.10112156722044148,-1.4088049795205628,0.02473033284502477,0.15793574446667563
2021-11-01,0.45268645847727257,1.0435841499406775,1.4831716127821435,0.12855288977970508
2021-11-02,0.39564389255234506,-0.1122401034433059,0.6284912260476968,0.15577441443240514
2021-11-03,-0.23742860542304595,0.14229039214715503,0.6840847855322578,-0.3250085022543946
2021-11-04,0.36666942610482917,0.21490998394189537,0.306413664492373,0.45200579367743227
2021-11-08,0.3091510043773882,1.1581653931789975,-1.0238568047615006,1.1981205304490037
2021-11-09,-0.01842623048860256,0.16062340997738453,0.6562017498738066,0.8064806988322669
2021-11-10,-1.055147042364924,-0.13920749008649685,-0.6616112156233561,0.07197974127027817
2021-11-11,-0.8613249741820178,-0.3286066323077695,-1.9749607876060649,-0.8399754413198127
2021-11-12,0.9532701456930636,1.8646829089064327,0.11789486417676046,0.33480215158289983
2021-11-15,0.7021645255611388,0.21856829086620277,-0.6245668532882747,-0.2191532007424719
2021-11-16,-0.5962738057694904,0.15766882171313434,-1.524416674788246,1.4553085819524263
2021-11-17,-0.5603703537529838,-0.23636160529930275,0.2755784524974943,1.0918887332769276
2021-11-18,0.263596027116813,-0.36871844375334584,0.6666025244013336,-2.1335896746047256
2021-11-22,-0.3745367846661103,-0.8505928309312007,-2.423556931275423,-1.9311331060683337
2021-11-23,0.18219080542201208,-0.9074023197325677,0.5429314806864598,0.5956890408295865
2021-11-24,-0.6936494805087051,-1.5813318945330366,-0.03132532580978691,-0.5398929428971373
2021-11-25,-0.9625720069658514,0.8051779657738632,-0.40068730328614915,0.3002446066247014
