VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.05668016194331984,14,247,0.6368654432297739,0.759984903017097,0.14985740212600476,0.9278096358111004,3.337418889689979,0.648117920446987,0.27693583462363724,-0.5745295756668131,0.7728,3.053934942095297,-9.551904454130252,2.2708056016358715,1.8222485890853295
