VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.04775394577094294,118,2471,0.6058634268945582,0.322745365618077,1.303804304951215,0.5210537099246875,5.325188088597473,0.37749545488891556,-0.017806926045989213,-0.2016952761749082,0.4567,0.7856599768113929,-3.027016170206782,1.0144470641330772,0.662621802721763
