VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.05402112103980504,133,2462,0.3658766954021718,0.0,1122.1712623936237,0.0,1168.0299527029454,0.0,0.22911914673848965,-0.19653527166287776,0.9608,2.7588304903361247,-9.319338989211037,2.2601723725684146,1.8164738371168065
