Date,Winner,gofpval_student,gofpval_bb7,lam_emp,actual_returns,lam_student,lam_student_ci_lo,lam_student_ci_hi,lam_bb7,lam_bb7_ci_lo,lam_bb7_ci_hi,es_student,es_bb7
2015-05-22,student,1.0,1.0,0.11344678011344678,-0.554657337563845,0.12766666666666668,0.08341675008341674,0.1901901901901902,0.153,0.09676343009676343,0.22022022022022023,-2.494292152989072,-2.5296822957976657
2015-06-05,student,1.0,1.0,0.10677344010677342,-0.49770950247895496,0.126,0.08341675008341674,0.1901901901901902,0.14633333333333332,0.09676343009676343,0.22022022022022023,-2.572483224531552,-2.6130327796264323
2015-06-19,student,1.0,1.0,0.11011011011011011,-0.5534493768049127,0.13799999999999998,0.08341675008341674,0.1901901901901902,0.16233333333333333,0.09668001334668001,0.22355689022355688,-2.5159227208171187,-2.584516797794769
2015-07-03,student,1.0,1.0,0.11344678011344678,0.043916144936780005,0.144,0.08008008008008008,0.19019019019019015,0.16333333333333333,0.09668001334668001,0.22355689022355688,-2.492259216539973,-2.531218067215122
2015-07-17,student,1.0,1.0,0.10677344010677343,0.05953978301312002,0.125,0.08341675008341676,0.1901901901901902,0.14400000000000002,0.1001001001001001,0.22689356022689355,-2.4679325723959544,-2.4965979838426984
2015-07-31,student,1.0,1.0,0.11344678011344678,1.868055291373905,0.14233333333333334,0.07999666332999665,0.1901901901901902,0.161,0.09676343009676343,0.22689356022689355,-2.702057243261571,-2.7699953954646466
2015-08-14,student,1.0,1.0,0.13680347013680347,1.2122468317372899,0.1436666666666667,0.07674341007674342,0.18685352018685353,0.17033333333333334,0.09676343009676343,0.23023023023023023,-2.6840354686785157,-2.793538110751153
2015-08-28,student,1.0,1.0,0.14681348014681347,0.9424055582226349,0.13166666666666668,0.07674341007674342,0.18685352018685353,0.16333333333333333,0.1001001001001001,0.23031364698031356,-2.93455065918709,-3.0894587048064786
2015-09-11,student,0.998,1.0,0.1434768101434768,0.0077529872685375145,0.13266666666666668,0.08008008008008008,0.18693693693693686,0.165,0.10669002335669002,0.24024024024024024,-2.775486009987293,-2.8943013591100524
2015-09-29,student,0.997,1.0,0.14014014014014012,0.7472013809507225,0.13566666666666666,0.08333333333333333,0.19019019019019015,0.16433333333333333,0.10669002335669002,0.24024024024024024,-2.8226246445610594,-2.905297319333248
