VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.046944556859571024,116,2471,0.48156162020991233,0.2804388188634297,1.7198821328949698,0.4231870214974195,5.977225648462074,0.3084412743878202,-0.028102704477149465,-0.2016952761749082,0.4267,0.7964022518557562,-3.0505380375904516,1.0167629028231722,0.6629242560991072
