Date,Stock,Tail,Fallback,Reason
2015-06-16,TATAMOTORS.NS,upper,False,
2015-06-16,TATAMOTORS.NS,lower,True,sparse
2015-06-17,HINDUNILVR.NS,upper,False,
2015-06-17,HINDUNILVR.NS,lower,False,
2015-06-17,INFY.NS,upper,False,
2015-06-17,INFY.NS,lower,False,
2015-06-17,SBIN.NS,upper,False,
2015-06-17,SBIN.NS,lower,False,
2015-06-17,TATAMOTORS.NS,upper,False,
2015-06-17,TATAMOTORS.NS,lower,True,sparse
2015-06-18,HINDUNILVR.NS,upper,False,
2015-06-18,HINDUNILVR.NS,lower,False,
2015-06-18,INFY.NS,upper,False,
2015-06-18,INFY.NS,lower,False,
2015-06-18,SBIN.NS,upper,False,
2015-06-18,SBIN.NS,lower,False,
2015-06-18,TATAMOTORS.NS,upper,False,
2015-06-18,TATAMOTORS.NS,lower,True,invalid
2015-06-19,HINDUNILVR.NS,upper,False,
2015-06-19,HINDUNILVR.NS,lower,False,
2015-06-19,INFY.NS,upper,False,
2015-06-19,INFY.NS,lower,False,
2015-06-19,SBIN.NS,upper,False,
2015-06-19,SBIN.NS,lower,False,
2015-06-19,TATAMOTORS.NS,upper,False,
2015-06-19,TATAMOTORS.NS,lower,True,sparse
2015-06-22,HINDUNILVR.NS,upper,False,
2015-06-22,HINDUNILVR.NS,lower,False,
2015-06-22,INFY.NS,upper,False,
2015-06-22,INFY.NS,lower,False,
2015-06-22,SBIN.NS,upper,False,
2015-06-22,SBIN.NS,lower,False,
2015-06-22,TATAMOTORS.NS,upper,False,
2015-06-22,TATAMOTORS.NS,lower,True,sparse
2015-06-23,HINDUNILVR.NS,upper,False,
2015-06-23,HINDUNILVR.NS,lower,False,
2015-06-23,INFY.NS,upper,False,
2015-06-23,INFY.NS,lower,False,
2015-06-23,SBIN.NS,upper,False,
2015-06-23,SBIN.NS,lower,False,
2015-06-23,TATAMOTORS.NS,upper,False,
2015-06-23,TATAMOTORS.NS,lower,True,sparse
2015-06-24,HINDUNILVR.NS,upper,False,
2015-06-24,HINDUNILVR.NS,lower,False,
2015-06-24,INFY.NS,upper,False,
2015-06-24,INFY.NS,lower,False,
2015-06-24,SBIN.NS,upper,False,
2015-06-24,SBIN.NS,lower,False,
2015-06-24,TATAMOTORS.NS,upper,False,
2015-06-24,TATAMOTORS.NS,lower,True,sparse
2015-06-25,HINDUNILVR.NS,upper,False,
2015-06-25,HINDUNILVR.NS,lower,False,
2015-06-25,INFY.NS,upper,False,
2015-06-25,INFY.NS,lower,False,
2015-06-25,SBIN.NS,upper,False,
2015-06-25,SBIN.NS,lower,False,
2015-06-25,TATAMOTORS.NS,upper,False,
2015-06-25,TATAMOTORS.NS,lower,True,sparse
2015-06-26,HINDUNILVR.NS,upper,False,
2015-06-26,HINDUNILVR.NS,lower,False,
2015-06-26,INFY.NS,upper,False,
2015-06-26,INFY.NS,lower,False,
2015-06-26,SBIN.NS,upper,False,
2015-06-26,SBIN.NS,lower,False,
2015-06-26,TATAMOTORS.NS,upper,False,
2015-06-26,TATAMOTORS.NS,lower,True,sparse
2015-06-29,HINDUNILVR.NS,upper,False,
2015-06-29,HINDUNILVR.NS,lower,False,
2015-06-29,INFY.NS,upper,False,
2015-06-29,INFY.NS,lower,False,
2015-06-29,SBIN.NS,upper,False,
2015-06-29,SBIN.NS,lower,False,
2015-06-29,TATAMOTORS.NS,upper,False,
2015-06-29,TATAMOTORS.NS,lower,True,sparse
2015-06-30,HINDUNILVR.NS,upper,False,
2015-06-30,HINDUNILVR.NS,lower,False,
2015-06-30,INFY.NS,upper,False,
2015-06-30,INFY.NS,lower,False,
2015-06-30,SBIN.NS,upper,False,
2015-06-30,SBIN.NS,lower,False,
2015-06-30,TATAMOTORS.NS,upper,False,
2015-06-30,TATAMOTORS.NS,lower,True,sparse
2015-07-01,HINDUNILVR.NS,upper,False,
2015-07-01,HINDUNILVR.NS,lower,False,
2015-07-01,INFY.NS,upper,False,
2015-07-01,INFY.NS,lower,False,
2015-07-01,SBIN.NS,upper,False,
2015-07-01,SBIN.NS,lower,False,
2015-07-01,TATAMOTORS.NS,upper,False,
2015-07-01,TATAMOTORS.NS,lower,True,sparse
2015-07-02,HINDUNILVR.NS,upper,False,
2015-07-02,HINDUNILVR.NS,lower,False,
2015-07-02,INFY.NS,upper,False,
2015-07-02,INFY.NS,lower,False,
2015-07-02,SBIN.NS,upper,False,
2015-07-02,SBIN.NS,lower,False,
2015-07-02,TATAMOTORS.NS,upper,False,
2015-07-02,TATAMOTORS.NS,lower,True,sparse
2015-07-03,HINDUNILVR.NS,upper,False,
2015-07-03,HINDUNILVR.NS,lower,False,
2015-07-03,INFY.NS,upper,False,
2015-07-03,INFY.NS,lower,False,
2015-07-03,SBIN.NS,upper,False,
2015-07-03,SBIN.NS,lower,False,
2015-07-03,TATAMOTORS.NS,upper,False,
2015-07-03,TATAMOTORS.NS,lower,True,sparse
2015-07-06,HINDUNILVR.NS,upper,False,
2015-07-06,HINDUNILVR.NS,lower,False,
2015-07-06,INFY.NS,upper,False,
2015-07-06,INFY.NS,lower,False,
2015-07-06,SBIN.NS,upper,False,
2015-07-06,SBIN.NS,lower,False,
2015-07-06,TATAMOTORS.NS,upper,False,
2015-07-06,TATAMOTORS.NS,lower,True,sparse
2015-07-07,HINDUNILVR.NS,upper,False,
2015-07-07,HINDUNILVR.NS,lower,False,
2015-07-07,INFY.NS,upper,False,
2015-07-07,INFY.NS,lower,False,
2015-07-07,SBIN.NS,upper,False,
2015-07-07,SBIN.NS,lower,False,
2015-07-07,TATAMOTORS.NS,upper,False,
2015-07-07,TATAMOTORS.NS,lower,True,sparse
2015-07-08,HINDUNILVR.NS,upper,False,
2015-07-08,HINDUNILVR.NS,lower,False,
2015-07-08,INFY.NS,upper,False,
2015-07-08,INFY.NS,lower,False,
2015-07-08,SBIN.NS,upper,False,
2015-07-08,SBIN.NS,lower,False,
2015-07-08,TATAMOTORS.NS,upper,False,
2015-07-08,TATAMOTORS.NS,lower,True,sparse
2015-07-09,HINDUNILVR.NS,upper,False,
2015-07-09,HINDUNILVR.NS,lower,False,
2015-07-09,INFY.NS,upper,False,
2015-07-09,INFY.NS,lower,False,
2015-07-09,SBIN.NS,upper,False,
2015-07-09,SBIN.NS,lower,False,
2015-07-09,TATAMOTORS.NS,upper,False,
2015-07-09,TATAMOTORS.NS,lower,True,sparse
2015-07-10,HINDUNILVR.NS,upper,False,
2015-07-10,HINDUNILVR.NS,lower,False,
2015-07-10,INFY.NS,upper,False,
2015-07-10,INFY.NS,lower,False,
2015-07-10,SBIN.NS,upper,False,
2015-07-10,SBIN.NS,lower,False,
2015-07-10,TATAMOTORS.NS,upper,False,
2015-07-10,TATAMOTORS.NS,lower,True,sparse
2015-07-13,HINDUNILVR.NS,upper,False,
2015-07-13,HINDUNILVR.NS,lower,False,
2015-07-13,INFY.NS,upper,False,
2015-07-13,INFY.NS,lower,False,
2015-07-13,SBIN.NS,upper,False,
2015-07-13,SBIN.NS,lower,False,
2015-07-13,TATAMOTORS.NS,upper,False,
2015-07-13,TATAMOTORS.NS,lower,True,sparse
2015-07-14,HINDUNILVR.NS,upper,False,
2015-07-14,HINDUNILVR.NS,lower,False,
2015-07-14,INFY.NS,upper,False,
2015-07-14,INFY.NS,lower,False,
2015-07-14,SBIN.NS,upper,False,
2015-07-14,SBIN.NS,lower,False,
2015-07-14,TATAMOTORS.NS,upper,False,
2015-07-14,TATAMOTORS.NS,lower,True,sparse
2015-07-15,HINDUNILVR.NS,upper,False,
2015-07-15,HINDUNILVR.NS,lower,False,
2015-07-15,INFY.NS,upper,False,
2015-07-15,INFY.NS,lower,False,
2015-07-15,SBIN.NS,upper,False,
2015-07-15,SBIN.NS,lower,False,
2015-07-15,TATAMOTORS.NS,upper,False,
2015-07-15,TATAMOTORS.NS,lower,True,sparse
2015-07-16,HINDUNILVR.NS,upper,False,
2015-07-16,HINDUNILVR.NS,lower,False,
2015-07-16,INFY.NS,upper,False,
2015-07-16,INFY.NS,lower,False,
2015-07-16,SBIN.NS,upper,False,
2015-07-16,SBIN.NS,lower,False,
2015-07-16,TATAMOTORS.NS,upper,False,
2015-07-16,TATAMOTORS.NS,lower,True,sparse
2015-07-17,HINDUNILVR.NS,upper,False,
2015-07-17,HINDUNILVR.NS,lower,False,
2015-07-17,INFY.NS,upper,False,
2015-07-17,INFY.NS,lower,False,
2015-07-17,SBIN.NS,upper,False,
2015-07-17,SBIN.NS,lower,False,
2015-07-17,TATAMOTORS.NS,upper,False,
2015-07-17,TATAMOTORS.NS,lower,True,sparse
2015-07-20,HINDUNILVR.NS,upper,False,
2015-07-20,HINDUNILVR.NS,lower,False,
2015-07-20,INFY.NS,upper,False,
2015-07-20,INFY.NS,lower,False,
2015-07-20,SBIN.NS,upper,False,
2015-07-20,SBIN.NS,lower,False,
2015-07-20,TATAMOTORS.NS,upper,False,
2015-07-20,TATAMOTORS.NS,lower,True,sparse
2015-07-21,HINDUNILVR.NS,upper,False,
2015-07-21,HINDUNILVR.NS,lower,False,
2015-07-21,INFY.NS,upper,False,
2015-07-21,INFY.NS,lower,False,
2015-07-21,SBIN.NS,upper,False,
2015-07-21,SBIN.NS,lower,False,
2015-07-21,TATAMOTORS.NS,upper,False,
2015-07-21,TATAMOTORS.NS,lower,True,sparse
2015-07-22,HINDUNILVR.NS,upper,False,
2015-07-22,HINDUNILVR.NS,lower,False,
2015-07-22,INFY.NS,upper,False,
2015-07-22,INFY.NS,lower,False,
2015-07-22,SBIN.NS,upper,False,
2015-07-22,SBIN.NS,lower,False,
2015-07-22,TATAMOTORS.NS,upper,False,
2015-07-22,TATAMOTORS.NS,lower,True,sparse
2015-07-23,HINDUNILVR.NS,upper,False,
2015-07-23,HINDUNILVR.NS,lower,False,
2015-07-23,INFY.NS,upper,False,
2015-07-23,INFY.NS,lower,False,
2015-07-23,SBIN.NS,upper,False,
2015-07-23,SBIN.NS,lower,False,
2015-07-23,TATAMOTORS.NS,upper,False,
2015-07-23,TATAMOTORS.NS,lower,True,sparse
2015-07-24,HINDUNILVR.NS,upper,False,
2015-07-24,HINDUNILVR.NS,lower,False,
2015-07-24,INFY.NS,upper,False,
2015-07-24,INFY.NS,lower,False,
2015-07-24,SBIN.NS,upper,False,
2015-07-24,SBIN.NS,lower,False,
2015-07-24,TATAMOTORS.NS,upper,False,
2015-07-24,TATAMOTORS.NS,lower,True,sparse
2015-07-27,HINDUNILVR.NS,upper,False,
2015-07-27,HINDUNILVR.NS,lower,False,
2015-07-27,INFY.NS,upper,False,
2015-07-27,INFY.NS,lower,False,
2015-07-27,SBIN.NS,upper,False,
2015-07-27,SBIN.NS,lower,False,
2015-07-27,TATAMOTORS.NS,upper,False,
2015-07-27,TATAMOTORS.NS,lower,False,
2015-07-28,HINDUNILVR.NS,upper,False,
2015-07-28,HINDUNILVR.NS,lower,False,
2015-07-28,INFY.NS,upper,False,
2015-07-28,INFY.NS,lower,False,
2015-07-28,SBIN.NS,upper,False,
2015-07-28,SBIN.NS,lower,False,
2015-07-28,TATAMOTORS.NS,upper,False,
2015-07-28,TATAMOTORS.NS,lower,False,
2015-07-29,HINDUNILVR.NS,upper,False,
2015-07-29,HINDUNILVR.NS,lower,False,
2015-07-29,INFY.NS,upper,False,
2015-07-29,INFY.NS,lower,False,
2015-07-29,SBIN.NS,upper,False,
2015-07-29,SBIN.NS,lower,False,
2015-07-29,TATAMOTORS.NS,upper,False,
2015-07-29,TATAMOTORS.NS,lower,False,
2015-07-30,HINDUNILVR.NS,upper,False,
2015-07-30,HINDUNILVR.NS,lower,False,
2015-07-30,INFY.NS,upper,False,
2015-07-30,INFY.NS,lower,False,
2015-07-30,SBIN.NS,upper,False,
2015-07-30,SBIN.NS,lower,False,
2015-07-30,TATAMOTORS.NS,upper,False,
2015-07-30,TATAMOTORS.NS,lower,False,
2015-07-31,HINDUNILVR.NS,upper,False,
2015-07-31,HINDUNILVR.NS,lower,False,
2015-07-31,INFY.NS,upper,False,
2015-07-31,INFY.NS,lower,False,
2015-07-31,SBIN.NS,upper,False,
2015-07-31,SBIN.NS,lower,False,
2015-07-31,TATAMOTORS.NS,upper,False,
2015-07-31,TATAMOTORS.NS,lower,False,
2015-08-03,HINDUNILVR.NS,upper,False,
2015-08-03,HINDUNILVR.NS,lower,False,
2015-08-03,INFY.NS,upper,False,
2015-08-03,INFY.NS,lower,False,
2015-08-03,SBIN.NS,upper,False,
2015-08-03,SBIN.NS,lower,False,
2015-08-03,TATAMOTORS.NS,upper,False,
2015-08-03,TATAMOTORS.NS,lower,False,
2015-08-04,HINDUNILVR.NS,upper,False,
2015-08-04,HINDUNILVR.NS,lower,False,
2015-08-04,INFY.NS,upper,False,
2015-08-04,INFY.NS,lower,False,
2015-08-04,SBIN.NS,upper,True,invalid
2015-08-04,SBIN.NS,lower,False,
2015-08-04,TATAMOTORS.NS,upper,False,
2015-08-04,TATAMOTORS.NS,lower,False,
2015-08-05,HINDUNILVR.NS,upper,False,
2015-08-05,HINDUNILVR.NS,lower,False,
2015-08-05,INFY.NS,upper,False,
2015-08-05,INFY.NS,lower,False,
2015-08-05,SBIN.NS,upper,True,invalid
2015-08-05,SBIN.NS,lower,False,
2015-08-05,TATAMOTORS.NS,upper,False,
2015-08-05,TATAMOTORS.NS,lower,False,
2015-08-06,HINDUNILVR.NS,upper,False,
2015-08-06,HINDUNILVR.NS,lower,False,
2015-08-06,INFY.NS,upper,False,
2015-08-06,INFY.NS,lower,False,
2015-08-06,SBIN.NS,upper,False,
2015-08-06,SBIN.NS,lower,False,
2015-08-06,TATAMOTORS.NS,upper,False,
2015-08-06,TATAMOTORS.NS,lower,False,
2015-08-07,HINDUNILVR.NS,upper,False,
2015-08-07,HINDUNILVR.NS,lower,False,
2015-08-07,INFY.NS,upper,False,
2015-08-07,INFY.NS,lower,False,
2015-08-07,SBIN.NS,upper,True,invalid
2015-08-07,SBIN.NS,lower,False,
2015-08-07,TATAMOTORS.NS,upper,False,
2015-08-07,TATAMOTORS.NS,lower,False,
2015-08-10,HINDUNILVR.NS,upper,False,
2015-08-10,HINDUNILVR.NS,lower,False,
2015-08-10,INFY.NS,upper,False,
2015-08-10,INFY.NS,lower,False,
2015-08-10,SBIN.NS,upper,True,invalid
2015-08-10,SBIN.NS,lower,False,
2015-08-10,TATAMOTORS.NS,upper,False,
2015-08-10,TATAMOTORS.NS,lower,False,
2015-08-11,HINDUNILVR.NS,upper,False,
2015-08-11,HINDUNILVR.NS,lower,False,
2015-08-11,INFY.NS,upper,False,
2015-08-11,INFY.NS,lower,False,
2015-08-11,SBIN.NS,upper,True,invalid
2015-08-11,SBIN.NS,lower,False,
2015-08-11,TATAMOTORS.NS,upper,False,
2015-08-11,TATAMOTORS.NS,lower,False,
2015-08-12,HINDUNILVR.NS,upper,False,
2015-08-12,HINDUNILVR.NS,lower,False,
2015-08-12,INFY.NS,upper,False,
2015-08-12,INFY.NS,lower,False,
2015-08-12,SBIN.NS,upper,False,
2015-08-12,SBIN.NS,lower,False,
2015-08-12,TATAMOTORS.NS,upper,False,
2015-08-12,TATAMOTORS.NS,lower,False,
2015-08-13,HINDUNILVR.NS,upper,False,
2015-08-13,HINDUNILVR.NS,lower,False,
2015-08-13,INFY.NS,upper,False,
2015-08-13,INFY.NS,lower,False,
2015-08-13,SBIN.NS,upper,False,
2015-08-13,SBIN.NS,lower,False,
2015-08-13,TATAMOTORS.NS,upper,False,
2015-08-13,TATAMOTORS.NS,lower,False,
2015-08-14,HINDUNILVR.NS,upper,False,
2015-08-14,HINDUNILVR.NS,lower,False,
2015-08-14,INFY.NS,upper,False,
2015-08-14,INFY.NS,lower,False,
2015-08-14,SBIN.NS,upper,False,
2015-08-14,SBIN.NS,lower,False,
2015-08-14,TATAMOTORS.NS,upper,False,
2015-08-14,TATAMOTORS.NS,lower,False,
2015-08-17,HINDUNILVR.NS,upper,False,
2015-08-17,HINDUNILVR.NS,lower,False,
2015-08-17,INFY.NS,upper,False,
2015-08-17,INFY.NS,lower,False,
2015-08-17,SBIN.NS,upper,False,
2015-08-17,SBIN.NS,lower,False,
2015-08-17,TATAMOTORS.NS,upper,False,
2015-08-17,TATAMOTORS.NS,lower,False,
2015-08-18,HINDUNILVR.NS,upper,False,
2015-08-18,HINDUNILVR.NS,lower,False,
2015-08-18,INFY.NS,upper,False,
2015-08-18,INFY.NS,lower,False,
2015-08-18,SBIN.NS,upper,False,
2015-08-18,SBIN.NS,lower,False,
2015-08-18,TATAMOTORS.NS,upper,False,
2015-08-18,TATAMOTORS.NS,lower,False,
2015-08-19,HINDUNILVR.NS,upper,False,
2015-08-19,HINDUNILVR.NS,lower,False,
2015-08-19,INFY.NS,upper,False,
2015-08-19,INFY.NS,lower,False,
2015-08-19,SBIN.NS,upper,False,
2015-08-19,SBIN.NS,lower,False,
2015-08-19,TATAMOTORS.NS,upper,False,
2015-08-19,TATAMOTORS.NS,lower,False,
2015-08-20,HINDUNILVR.NS,upper,False,
2015-08-20,HINDUNILVR.NS,lower,False,
2015-08-20,INFY.NS,upper,False,
2015-08-20,INFY.NS,lower,False,
2015-08-20,SBIN.NS,upper,False,
2015-08-20,SBIN.NS,lower,False,
2015-08-20,TATAMOTORS.NS,upper,False,
2015-08-20,TATAMOTORS.NS,lower,False,
2015-08-21,HINDUNILVR.NS,upper,False,
2015-08-21,HINDUNILVR.NS,lower,False,
2015-08-21,INFY.NS,upper,False,
2015-08-21,INFY.NS,lower,False,
2015-08-21,SBIN.NS,upper,False,
2015-08-21,SBIN.NS,lower,False,
2015-08-21,TATAMOTORS.NS,upper,False,
2015-08-21,TATAMOTORS.NS,lower,False,
2015-08-24,HINDUNILVR.NS,upper,False,
2015-08-24,HINDUNILVR.NS,lower,False,
2015-08-24,INFY.NS,upper,False,
2015-08-24,INFY.NS,lower,False,
2015-08-24,SBIN.NS,upper,False,
2015-08-24,SBIN.NS,lower,False,
2015-08-24,TATAMOTORS.NS,upper,False,
2015-08-24,TATAMOTORS.NS,lower,False,
2015-08-25,HINDUNILVR.NS,upper,False,
2015-08-25,HINDUNILVR.NS,lower,False,
2015-08-25,INFY.NS,upper,False,
2015-08-25,INFY.NS,lower,False,
2015-08-25,SBIN.NS,upper,False,
2015-08-25,SBIN.NS,lower,False,
2015-08-25,TATAMOTORS.NS,upper,False,
2015-08-25,TATAMOTORS.NS,lower,False,
2015-08-26,HINDUNILVR.NS,upper,False,
2015-08-26,HINDUNILVR.NS,lower,False,
2015-08-26,INFY.NS,upper,False,
2015-08-26,INFY.NS,lower,False,
2015-08-26,SBIN.NS,upper,False,
2015-08-26,SBIN.NS,lower,False,
2015-08-26,TATAMOTORS.NS,upper,False,
2015-08-26,TATAMOTORS.NS,lower,False,
2015-08-27,HINDUNILVR.NS,upper,False,
2015-08-27,HINDUNILVR.NS,lower,False,
2015-08-27,INFY.NS,upper,False,
2015-08-27,INFY.NS,lower,False,
2015-08-27,SBIN.NS,upper,False,
2015-08-27,SBIN.NS,lower,False,
2015-08-27,TATAMOTORS.NS,upper,False,
2015-08-27,TATAMOTORS.NS,lower,False,
2015-08-28,HINDUNILVR.NS,upper,False,
2015-08-28,HINDUNILVR.NS,lower,False,
2015-08-28,INFY.NS,upper,False,
2015-08-28,INFY.NS,lower,False,
2015-08-28,SBIN.NS,upper,True,invalid
2015-08-28,SBIN.NS,lower,False,
2015-08-28,TATAMOTORS.NS,upper,False,
2015-08-28,TATAMOTORS.NS,lower,False,
2015-08-31,HINDUNILVR.NS,upper,False,
2015-08-31,HINDUNILVR.NS,lower,False,
2015-08-31,INFY.NS,upper,False,
2015-08-31,INFY.NS,lower,False,
2015-08-31,SBIN.NS,upper,True,invalid
2015-08-31,SBIN.NS,lower,False,
2015-08-31,TATAMOTORS.NS,upper,False,
2015-08-31,TATAMOTORS.NS,lower,False,
2015-09-01,HINDUNILVR.NS,upper,False,
2015-09-01,HINDUNILVR.NS,lower,False,
2015-09-01,INFY.NS,upper,False,
2015-09-01,INFY.NS,lower,False,
2015-09-01,SBIN.NS,upper,False,
2015-09-01,SBIN.NS,lower,False,
2015-09-01,TATAMOTORS.NS,upper,False,
2015-09-01,TATAMOTORS.NS,lower,False,
2015-09-02,HINDUNILVR.NS,upper,False,
2015-09-02,HINDUNILVR.NS,lower,False,
2015-09-02,INFY.NS,upper,False,
2015-09-02,INFY.NS,lower,False,
2015-09-02,SBIN.NS,upper,True,invalid
2015-09-02,SBIN.NS,lower,False,
2015-09-02,TATAMOTORS.NS,upper,False,
2015-09-02,TATAMOTORS.NS,lower,False,
2015-09-03,HINDUNILVR.NS,upper,False,
2015-09-03,HINDUNILVR.NS,lower,False,
2015-09-03,INFY.NS,upper,False,
2015-09-03,INFY.NS,lower,False,
2015-09-03,SBIN.NS,upper,True,invalid
2015-09-03,SBIN.NS,lower,False,
2015-09-03,TATAMOTORS.NS,upper,False,
2015-09-03,TATAMOTORS.NS,lower,False,
2015-09-04,HINDUNILVR.NS,upper,False,
2015-09-04,HINDUNILVR.NS,lower,False,
2015-09-04,INFY.NS,upper,False,
2015-09-04,INFY.NS,lower,False,
2015-09-04,SBIN.NS,upper,False,
