VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.04838709677419355,12,248,0.9067450341284249,0.26817365534000004,0.6371780515117574,0.7271743378287729,5.225355652742168,0.38900122473811827,-0.17479442928843425,-0.5739299857704068,0.3648,0.5045827351363479,-2.584195470596943,0.9360936937938222,0.763986556658544
