Date,Winner,gofpval_student,gofpval_bb7,lam_emp,actual_returns,lam_student,lam_student_ci_lo,lam_student_ci_hi,lam_bb7,lam_bb7_ci_lo,lam_bb7_ci_hi,es_student,es_bb7
2015-05-22,student,0.594,0.649,0.11344678011344678,-0.554657337563845,0.13066666666666668,0.08341675008341676,0.19352686019352686,0.15433333333333335,0.1001001001001001,0.22355689022355688,-2.5166407907435873,-2.553263787488694
2015-06-05,student,0.977,0.987,0.10677344010677342,-0.49770950247895496,0.126,0.08341675008341674,0.1901901901901902,0.14666666666666664,0.09676343009676343,0.22355689022355688,-2.601889849754637,-2.6459923526379416
2015-06-19,student,0.981,0.997,0.11011011011011011,-0.5534493768049127,0.13799999999999998,0.08341675008341674,0.1901901901901902,0.165,0.1001001001001001,0.22689356022689355,-2.550132728645538,-2.625436872121045
2015-07-03,student,0.991,0.998,0.11344678011344678,0.043916144936780005,0.14566666666666667,0.08333333333333333,0.19352686019352686,0.16433333333333333,0.09676343009676343,0.22689356022689355,-2.5293503361507446,-2.5680057742923315
2015-07-17,student,0.964,0.974,0.10677344010677343,0.05953978301312002,0.12533333333333332,0.08341675008341676,0.19352686019352686,0.1476666666666667,0.1001001001001001,0.23023023023023023,-2.500702311750024,-2.5348146048509945
2015-07-31,student,1.0,1.0,0.11344678011344678,1.868055291373905,0.14233333333333334,0.07999666332999665,0.1901901901901902,0.161,0.09676343009676343,0.22689356022689355,-2.702057243261571,-2.7699953954646466
2015-08-14,student,1.0,1.0,0.13680347013680347,1.2122468317372899,0.1436666666666667,0.07674341007674342,0.18685352018685353,0.17033333333333334,0.09676343009676343,0.23023023023023023,-2.6840354686785157,-2.793538110751153
2015-08-28,student,0.93,0.957,0.14681348014681347,0.9424055582226349,0.132,0.07674341007674342,0.19019019019019015,0.16433333333333333,0.10343677010343677,0.23356690023356688,-2.937361724321043,-3.0898507885450126
2015-09-11,student,0.88,0.944,0.1434768101434768,0.0077529872685375145,0.13466666666666668,0.08341675008341674,0.1901901901901902,0.16533333333333333,0.10669002335669002,0.24024024024024024,-2.779429755472046,-2.894370035293523
2015-09-29,student,0.997,1.0,0.14014014014014012,0.7472013809507225,0.13566666666666666,0.08333333333333333,0.19019019019019015,0.16433333333333333,0.10669002335669002,0.24024024024024024,-2.8226246445610594,-2.905297319333248
2015-10-14,student,1.0,1.0,0.1334668001334668,-1.0992288779103674,0.127,0.07999666332999665,0.18693693693693686,0.158,0.10343677010343677,0.23023023023023023,-2.5497555687508053,-2.6390471971192166
