,VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
Parametric_t,0.03225806451612903,8.0,248.0,0.17152233614990575,0.46423490267565315,1.7954195111208964,0.4075018707311586,2.355511420059574,0.7980803891307399,-0.22109784750714379,-0.5739299857704068,0.3169,0.987634131751033,-3.112710586929433,1.056422920634009,0.6843080051941732
Historical,0.028225806451612902,7.0,248.0,0.08760584001495941,0.5227871759605076,2.5614035087719262,0.2778422550031441,2.881091617933718,0.7183118253962656,-0.2988694293996179,-0.5739299857704068,0.2438,0.9285012324196176,-3.2257921131723157,1.0626760659078984,0.7036862142416986
Normal,0.028225806451612902,7.0,248.0,0.08760584001495941,0.5227871759605076,2.5614035087719262,0.2778422550031441,2.881091617933718,0.7183118253962656,-0.23285913813930448,-0.5739299857704068,0.3049,0.9827183576268375,-3.2257921131723157,1.086060597499572,0.6936085446403526
GARCH,0.04838709677419355,12.0,248.0,0.9067450341284249,0.26817365534000004,0.6371780515117564,0.7271743378287733,2.330110991765122,0.8018344199984853,0.11240648658237573,-0.5739299857704068,0.6404,0.5607826807217716,-2.64045079975432,1.012401169964874,0.6447351092719693
benchmark,0.03225806451612903,8.0,248.0,0.17152233614990575,0.46423490267565315,1.7954195111208964,0.4075018707311586,2.3555114200595755,0.7980803891307395,-0.16404780430971178,-0.5739299857704068,0.376,0.7719052812945488,-3.101580482555134,1.0231543199546431,0.673477832109954
