VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.04775394577094294,118,2471,0.6058634268945582,0.322745365618077,1.3038043049512071,0.5210537099246895,5.0945666772585305,0.40444858897289815,-0.017115111558141494,-0.2016952761749082,0.4593,0.7999305072785481,-3.0261252370668457,1.016974738415432,0.662621802721763
