,VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
Parametric_t,0.05018211250505868,124.0,2471.0,0.9668872516615286,8.585009763417695e-06,29.17429081324805,4.6225673044908433e-07,44.89702519918263,1.5225226634996147e-08,0.10036581269448641,-0.2016952761749082,0.7918,0.9191784666615279,-3.07936463846549,1.1459701993590141,0.6838267981080285
Historical,0.05180089032780251,128.0,2471.0,0.6829446411419793,2.2857655002428423e-05,26.701621421188285,1.591536413325656e-06,47.05577446809857,5.534642744109419e-09,0.08361483569753414,-0.2016952761749082,0.7529,0.96062391925348,-3.0373113651705568,1.1594057182124207,0.7023919683738491
Normal,0.04411169566976932,109.0,2471.0,0.17090085808985123,3.3915027958242305e-06,31.8167955823262,1.2333053722723974e-07,53.984474456751094,2.1112811499079953e-10,0.08998866553365148,-0.2016952761749082,0.7684,0.8962533553156498,-3.1828310372375554,1.1567078952162528,0.6921054344142332
GARCH,0.05099150141643059,126.0,2471.0,0.8216364713196601,0.014936527792877352,7.6588513376728296,0.02172208771986639,9.07075748786397,0.10627494523961334,0.16263073056068755,-0.2016952761749082,0.8991,0.6748482986257763,-2.852798750617815,1.0185726770487267,0.6329968609917986
benchmark,0.04451639012545528,110.0,2471.0,0.20286342102468746,0.34791976135827707,2.43775849485034,0.29556123238033916,6.476470916270641,0.26257534338077215,0.03569719164417062,-0.2016952761749082,0.6216,0.7302363856367743,-3.08138576901282,1.0196944818806468,0.6639890615790227
