VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.05018211250505868,124,2471,0.9668872516615286,0.9239091714520329,0.011188353690930592,0.994421441424464,1.4996323532788598,0.9131122369813263,0.04478302192750605,-0.2016952761749082,0.6484,0.838505626716261,-3.297775883993846,1.1317639985681966,0.7605244437113641
