Date,Winner,gofpval_student,gofpval_bb7,lam_emp,actual_returns,lam_student,lam_student_ci_lo,lam_student_ci_hi,lam_bb7,lam_bb7_ci_lo,lam_bb7_ci_hi,es_student,es_bb7
2015-05-22,student,0.989,0.992,0.16016016016016016,-1.410882832842545,0.14,0.04004004004004004,0.2202202202202202,0.142,0.04004004004004004,0.2202202202202202,-3.2565411755639255,-3.2825029116149222
2015-06-05,student,0.994,0.994,0.16016016016016016,-0.367164545878555,0.13,0.04004004004004004,0.2202202202202202,0.132,0.04004004004004004,0.24024024024024024,-3.1672255662314632,-3.201369376269168
2015-06-19,student,0.994,0.994,0.16016016016016016,0.06510071036847997,0.138,0.04004004004004004,0.2202202202202202,0.142,0.04004004004004004,0.24024024024024024,-3.1450684727704736,-3.2023862876620113
2015-07-03,student,0.995,0.996,0.16016016016016016,0.40476070206660497,0.118,0.04004004004004004,0.2202202202202202,0.118,0.04004004004004004,0.24024024024024024,-3.195699713925532,-3.2374843330828607
2015-07-17,student,0.995,0.996,0.12012012012012012,0.44046987886342504,0.116,0.04004004004004004,0.2202202202202202,0.116,0.04004004004004004,0.24024024024024024,-2.823864175012577,-2.837089357150435
2015-07-31,student,0.992,0.993,0.12012012012012012,2.8438424343731503,0.12,0.04004004004004004,0.2202202202202202,0.136,0.04004004004004004,0.24024024024024024,-3.002847437160239,-3.0468835201337328
2015-08-14,student,0.992,0.993,0.12012012012012012,1.3640179371744348,0.106,0.04004004004004004,0.2202202202202202,0.108,0.04004004004004004,0.2202202202202202,-3.2263988238259653,-3.2585380867165696
2015-08-28,student,0.977,0.974,0.12012012012012012,1.18744268197604,0.118,0.04004004004004004,0.20070070070070023,0.17,0.06006006006006006,0.2602602602602602,-3.9103263600384923,-3.930676307244904
2015-09-11,student,0.988,0.989,0.10010010010010009,1.05357060814924,0.114,0.04004004004004004,0.20020020020020018,0.158,0.06006006006006006,0.2602602602602602,-3.520523214325377,-3.601487196126087
2015-09-29,student,0.995,0.994,0.10010010010010009,1.2407778249628598,0.148,0.04004004004004004,0.2202202202202202,0.198,0.06006006006006006,0.2802802802802803,-3.2913738975508213,-3.4363618091441803
2015-10-14,student,0.995,0.994,0.08008008008008008,0.010282561981475008,0.144,0.04004004004004004,0.20020020020020018,0.178,0.06006006006006006,0.2602602602602602,-2.901262231185346,-2.9894007911872476
