VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.043866774979691305,108,2462,0.15419394559045763,0.0,843.836677328701,0.0,883.1052823752175,0.0,-0.02353574949766224,-0.19653527166287776,0.4338,3.0494467106798604,-10.147980144040408,2.2668018335358,1.9120797447233928
