VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.04775394577094294,118,2471,0.6058634268945582,0.322745365618077,1.3038043049512071,0.5210537099246895,5.0945666772585305,0.40444858897289815,-0.016174455070358085,-0.2016952761749082,0.4621,0.800715162607368,-3.0261252370668457,1.0177287997515299,0.6652862097816248
