VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.04838709677419355,12,248,0.9067450341284249,0.26817365534000004,0.6371780515117574,0.7271743378287729,5.225355652742168,0.38900122473811827,-0.17814890601052646,-0.5739299857704068,0.361,0.5221771079053593,-2.584195470596943,0.93267554925303,0.7563744618204491
