Threshold (u),Shape,Scale,Loc,KS_p,AD_p,Num_Exceedances,xi_std,sigma_std,xi_mean,sigma_mean,xi_rel,sigma_rel,stable,Fallback,FallbackReason,Stock,Tail
-1.0189482783465669,0.07968447040071458,0.49010797932756417,0,0.9849272518469038,0.7966666666666666,141,0.013170069349230923,0.012945678117596573,0.0686919479754009,0.49950640273500796,0.1917265097312734,0.025916940779025305,True,False,,SBIN.NS,lower
0.6709709739351915,0.21947335016752278,0.49344969840883257,0,0.7568469532058963,0.5866666666666667,188,0.004353904517986752,0.006829916140524588,0.21305420404887468,0.49921351063855385,0.020435664872547256,0.013681352483779502,True,False,,INFY.NS,upper
-0.6859905311702186,0.2298448514920862,0.5048441350152082,0,0.5872689498480035,0.38333333333333336,188,0.02322456002152368,0.02124083654965929,0.2298024371882544,0.5047807930517554,0.10106315361601914,0.04207932714802836,True,False,,INFY.NS,lower
0.7898289186602524,0.07602334440861254,0.5737067854578383,0,0.4762447866789248,0.65,188,0.011260417254195033,0.010881829625177511,0.07576307442432938,0.5739312216020335,0.14862670045385637,0.018960162866207324,True,False,,SBIN.NS,upper
-1.016257864857502,0.0920794861504184,0.47938075031053007,0,0.9898189558760605,0.7933333333333333,141,0.013263491918341893,0.013041815643756074,0.07991557893139593,0.48938993141067977,0.1659687689935943,0.02664912892603123,True,False,,SBIN.NS,lower
0.6678210471851361,0.20608692349541452,0.5112273904478868,0,0.6854677745647311,0.6466666666666666,188,0.007657572738051455,0.011205564522253316,0.21196531626069745,0.5039390029476895,0.03612653481179917,0.022235953626032305,True,False,,INFY.NS,upper
-0.6889007896062241,0.2346144941210349,0.49531393455890116,0,0.5452990564222773,0.4166666666666667,188,0.024153694637982955,0.02203695865373441,0.2310722647487442,0.4992215926730861,0.1045287439362702,0.044142638330828106,True,False,,INFY.NS,lower
0.7981802294017566,0.07782621098443006,0.5706066365384245,0,0.6378461601291197,0.7666666666666667,188,0.012225901950412585,0.012902262336961887,0.06269390316972005,0.5873448761234167,0.19500939297433198,0.021967097427406185,True,False,,SBIN.NS,upper
-1.0168770468046837,0.1063379387675369,0.46739829687510415,0,0.9696659824790181,0.8133333333333334,144,0.007128087998534053,0.006387113288820491,0.10032494559310058,0.4714652694816224,0.07104999903956356,0.013547367254367369,True,False,,SBIN.NS,lower
0.6598085980203878,0.20519095429159928,0.5095353136788212,0,0.7244214626662215,0.5933333333333334,188,0.007478840885771129,0.010869435009994176,0.2137912456577313,0.4992509300376254,0.034981977456292064,0.021771486317431903,True,False,,INFY.NS,upper
-0.6795413791049566,0.22184520923196502,0.5142175110738296,0,0.5438725305383321,0.30666666666666664,188,0.021945483675056134,0.01998319681559639,0.22502075137777044,0.5103936547545528,0.0975264839594668,0.03915251735188811,True,False,,INFY.NS,lower
0.7959833233791883,0.06800822455236094,0.5830342779881887,0,0.5163310659894544,0.77,188,0.00838620708034989,0.008412340083370011,0.06108658447373568,0.5905730512525847,0.13728391887937963,0.0142443681151452,True,False,,SBIN.NS,upper
-1.0149572680524186,0.1185840207398596,0.4591497130391692,0,0.9281624567829302,0.77,144,0.01846774746861016,0.014812166206539601,0.09670970049372753,0.4763181495567758,0.1909606323328613,0.031097210780967572,True,False,,SBIN.NS,lower
0.6668771526812631,0.20980191001894127,0.5045151525046014,0,0.7415096447294205,0.6866666666666666,188,0.005703029981525583,0.008939810246024853,0.21465430690021814,0.4983620413179943,0.02656843833323246,0.017938384799529104,True,False,,INFY.NS,upper
-0.6734402585111868,0.22300555175213643,0.5145130934477107,0,0.583294317559967,0.37,188,0.024740476830944515,0.02272233389057326,0.22660432221533885,0.5104140048468263,0.10917918730447745,0.044517456867621784,True,False,,INFY.NS,lower
0.9568174063682525,0.16989478610020547,0.495160318494443,0,0.9984793410932898,0.9933333333333333,152,0.028789530497441894,0.022364780782299604,0.15469354514044317,0.5080927230260556,0.18610685151882675,0.04401712390000412,True,False,,SBIN.NS,upper
-1.0181936786383672,0.129584470764895,0.45417076619490204,0,0.9144137677729554,0.57,141,0.014863405613405538,0.01226794638449996,0.12045483432389616,0.4606333921188501,0.1233940045901242,0.02663277636417398,True,False,,SBIN.NS,lower
0.667078857522282,0.20511304148583998,0.5098923156470219,0,0.7505812421757387,0.5666666666666667,188,0.0049936260020565885,0.007910328317165663,0.21171070982790594,0.5016941050581852,0.023587024814406072,0.01576723361853316,True,False,,INFY.NS,upper
-0.6725927601227035,0.221650226742421,0.5154231023102971,0,0.529099580263261,0.3466666666666667,188,0.021748351914711073,0.01979604621230265,0.22526588893733634,0.5110297857916511,0.09654524727136331,0.03873755772231639,True,False,,INFY.NS,lower
0.8173377503755541,0.061756512210098514,0.5933183710169048,0,0.4092280158530027,0.5666666666666667,180,0.012095282567519893,0.013264130345438404,0.06607186073648628,0.588210708307782,0.1830625110610138,0.022549963699399864,True,False,,SBIN.NS,upper
