VaR violations,violations,n,kupiec_p,christoffersen_p,dq_stat1,dq_p1,dq_stat4,dq_p4,acerbi_szekely_stat,acerbi_szekely_crit,acerbi_szekely_p,mae_es,empirical_es_loss,mean_fz_loss,median_fz_loss
0.04734925131525698,117,2471,0.5420183384347306,0.3011288940854743,1.501206621881193,0.4720816547814436,5.520338918146747,0.35572079887443975,-0.023490546536996892,-0.2016952761749082,0.4399,0.7902323076409841,-3.0372018874479605,1.0149965697273273,0.6654055365779644
